scale,form,agestrat,rawscore,SS,descrange,Percentile
GDS,parent,072,342,70,Below average,2
GDS,parent,072,343,70,Below average,2
GDS,parent,072,344,70,Below average,2
GDS,parent,072,345,71,Below average,3
GDS,parent,072,346,71,Below average,3
GDS,parent,072,347,71,Below average,3
GDS,parent,072,348,71,Below average,3
GDS,parent,072,349,71,Below average,3
GDS,parent,072,350,72,Below average,3
GDS,parent,072,351,72,Below average,3
GDS,parent,072,352,72,Below average,3
GDS,parent,072,353,72,Below average,3
GDS,parent,072,354,72,Below average,3
GDS,parent,072,355,72,Below average,3
GDS,parent,072,356,73,Below average,4
GDS,parent,072,357,73,Below average,4
GDS,parent,072,358,73,Below average,4
GDS,parent,072,359,73,Below average,4
GDS,parent,072,360,73,Below average,4
GDS,parent,072,361,73,Below average,4
GDS,parent,072,362,74,Below average,4
GDS,parent,072,363,74,Below average,4
GDS,parent,072,364,74,Below average,4
GDS,parent,072,365,74,Below average,4
GDS,parent,072,366,74,Below average,4
GDS,parent,072,367,75,Below average,5
GDS,parent,072,368,75,Below average,5
GDS,parent,072,369,75,Below average,5
GDS,parent,072,370,75,Below average,5
GDS,parent,072,371,75,Below average,5
GDS,parent,072,372,75,Below average,5
GDS,parent,072,373,76,Below average,5
GDS,parent,072,374,76,Below average,5
GDS,parent,072,375,76,Below average,5
GDS,parent,072,376,76,Below average,5
GDS,parent,072,377,76,Below average,5
GDS,parent,072,378,76,Below average,5
GDS,parent,072,379,77,Below average,6
GDS,parent,072,380,77,Below average,6
GDS,parent,072,381,77,Below average,6
GDS,parent,072,382,77,Below average,6
GDS,parent,072,383,77,Below average,6
GDS,parent,072,384,77,Below average,6
GDS,parent,072,385,78,Below average,7
GDS,parent,072,386,78,Below average,7
GDS,parent,072,387,78,Below average,7
GDS,parent,072,388,78,Below average,7
GDS,parent,072,389,78,Below average,7
GDS,parent,072,390,79,Below average,8
GDS,parent,072,391,79,Below average,8
GDS,parent,072,392,79,Below average,8
GDS,parent,072,393,79,Below average,8
GDS,parent,072,394,79,Below average,8
GDS,parent,072,395,79,Below average,8
GDS,parent,072,396,80,Below average,9
GDS,parent,072,397,80,Below average,9
GDS,parent,072,398,80,Below average,9
GDS,parent,072,399,80,Below average,9
GDS,parent,072,400,80,Below average,9
GDS,parent,072,401,80,Below average,9
GDS,parent,072,402,81,Below average,10
GDS,parent,072,403,81,Below average,10
GDS,parent,072,404,81,Below average,10
GDS,parent,072,405,81,Below average,10
GDS,parent,072,406,81,Below average,10
GDS,parent,072,407,82,Below average,12
GDS,parent,072,408,82,Below average,12
GDS,parent,072,409,82,Below average,12
GDS,parent,072,410,82,Below average,12
GDS,parent,072,411,82,Below average,12
GDS,parent,072,412,82,Below average,12
GDS,parent,072,413,83,Below average,13
GDS,parent,072,414,83,Below average,13
GDS,parent,072,415,83,Below average,13
GDS,parent,072,416,83,Below average,13
GDS,parent,072,417,83,Below average,13
GDS,parent,072,418,83,Below average,13
GDS,parent,072,419,84,Below average,14
GDS,parent,072,420,84,Below average,14
GDS,parent,072,421,84,Below average,14
GDS,parent,072,422,84,Below average,14
GDS,parent,072,423,84,Below average,14
GDS,parent,072,424,85,Average,16
GDS,parent,072,425,85,Average,16
GDS,parent,072,426,85,Average,16
GDS,parent,072,427,85,Average,16
GDS,parent,072,428,85,Average,16
GDS,parent,072,429,85,Average,16
GDS,parent,072,430,86,Average,18
GDS,parent,072,431,86,Average,18
GDS,parent,072,432,86,Average,18
GDS,parent,072,433,86,Average,18
GDS,parent,072,434,86,Average,18
GDS,parent,072,435,86,Average,18
GDS,parent,072,436,87,Average,19
GDS,parent,072,437,87,Average,19
GDS,parent,072,438,87,Average,19
GDS,parent,072,439,87,Average,19
GDS,parent,072,440,87,Average,19
GDS,parent,072,441,87,Average,19
GDS,parent,072,442,88,Average,21
GDS,parent,072,443,88,Average,21
GDS,parent,072,444,88,Average,21
GDS,parent,072,445,88,Average,21
GDS,parent,072,446,88,Average,21
GDS,parent,072,447,89,Average,23
GDS,parent,072,448,89,Average,23
GDS,parent,072,449,89,Average,23
GDS,parent,072,450,89,Average,23
GDS,parent,072,451,89,Average,23
GDS,parent,072,452,89,Average,23
GDS,parent,072,453,90,Average,25
GDS,parent,072,454,90,Average,25
GDS,parent,072,455,90,Average,25
GDS,parent,072,456,90,Average,25
GDS,parent,072,457,90,Average,25
GDS,parent,072,458,90,Average,25
GDS,parent,072,459,91,Average,27
GDS,parent,072,460,91,Average,27
GDS,parent,072,461,91,Average,27
GDS,parent,072,462,91,Average,27
GDS,parent,072,463,91,Average,27
GDS,parent,072,464,92,Average,30
GDS,parent,072,465,92,Average,30
GDS,parent,072,466,92,Average,30
GDS,parent,072,467,92,Average,30
GDS,parent,072,468,92,Average,30
GDS,parent,072,469,92,Average,30
GDS,parent,072,470,93,Average,32
GDS,parent,072,471,93,Average,32
GDS,parent,072,472,93,Average,32
GDS,parent,072,473,93,Average,32
GDS,parent,072,474,93,Average,32
GDS,parent,072,475,93,Average,32
GDS,parent,072,476,94,Average,34
GDS,parent,072,477,94,Average,34
GDS,parent,072,478,94,Average,34
GDS,parent,072,479,94,Average,34
GDS,parent,072,480,94,Average,34
GDS,parent,072,481,94,Average,34
GDS,parent,072,482,95,Average,37
GDS,parent,072,483,95,Average,37
GDS,parent,072,484,95,Average,37
GDS,parent,072,485,95,Average,37
GDS,parent,072,486,95,Average,37
GDS,parent,072,487,96,Average,39
GDS,parent,072,488,96,Average,39
GDS,parent,072,489,96,Average,39
GDS,parent,072,490,96,Average,39
GDS,parent,072,491,96,Average,39
GDS,parent,072,492,96,Average,39
GDS,parent,072,493,97,Average,42
GDS,parent,072,494,97,Average,42
GDS,parent,072,495,97,Average,42
GDS,parent,072,496,97,Average,42
GDS,parent,072,497,97,Average,42
GDS,parent,072,498,97,Average,42
GDS,parent,072,499,98,Average,45
GDS,parent,072,500,98,Average,45
GDS,parent,072,501,98,Average,45
GDS,parent,072,502,98,Average,45
GDS,parent,072,503,98,Average,45
GDS,parent,072,504,99,Average,47
GDS,parent,072,505,99,Average,47
GDS,parent,072,506,99,Average,47
GDS,parent,072,507,99,Average,47
GDS,parent,072,508,99,Average,47
GDS,parent,072,509,99,Average,47
GDS,parent,072,510,100,Average,50
GDS,parent,072,511,100,Average,50
GDS,parent,072,512,100,Average,50
GDS,parent,072,513,100,Average,50
GDS,parent,072,514,100,Average,50
GDS,parent,072,515,100,Average,50
GDS,parent,072,516,101,Average,53
GDS,parent,072,517,101,Average,53
GDS,parent,072,518,101,Average,53
GDS,parent,072,519,101,Average,53
GDS,parent,072,520,101,Average,53
GDS,parent,072,521,102,Average,55
GDS,parent,072,522,102,Average,55
GDS,parent,072,523,102,Average,55
GDS,parent,072,524,102,Average,55
GDS,parent,072,525,102,Average,55
GDS,parent,072,526,102,Average,55
GDS,parent,072,527,103,Average,58
GDS,parent,072,528,103,Average,58
GDS,parent,072,529,103,Average,58
GDS,parent,072,530,103,Average,58
GDS,parent,072,531,103,Average,58
GDS,parent,072,532,103,Average,58
GDS,parent,072,533,104,Average,61
GDS,parent,072,534,104,Average,61
GDS,parent,072,535,104,Average,61
GDS,parent,072,536,104,Average,61
GDS,parent,072,537,104,Average,61
GDS,parent,072,538,104,Average,61
GDS,parent,072,539,105,Average,63
GDS,parent,072,540,105,Average,63
GDS,parent,072,541,105,Average,63
GDS,parent,072,542,105,Average,63
GDS,parent,072,543,105,Average,63
GDS,parent,072,544,106,Average,66
GDS,parent,072,545,106,Average,66
GDS,parent,072,546,106,Average,66
GDS,parent,072,547,106,Average,66
GDS,parent,072,548,106,Average,66
GDS,parent,072,549,106,Average,66
GDS,parent,072,550,107,Average,68
GDS,parent,072,551,107,Average,68
GDS,parent,072,552,107,Average,68
GDS,parent,072,553,107,Average,68
GDS,parent,072,554,107,Average,68
GDS,parent,072,555,107,Average,68
GDS,parent,072,556,108,Average,70
GDS,parent,072,557,108,Average,70
GDS,parent,072,558,108,Average,70
GDS,parent,072,559,108,Average,70
GDS,parent,072,560,108,Average,70
GDS,parent,072,561,109,Average,73
GDS,parent,072,562,109,Average,73
GDS,parent,072,563,109,Average,73
GDS,parent,072,564,109,Average,73
GDS,parent,072,565,109,Average,73
GDS,parent,072,566,109,Average,73
GDS,parent,072,567,110,Average,75
GDS,parent,072,568,110,Average,75
GDS,parent,072,569,110,Average,75
GDS,parent,072,570,110,Average,75
GDS,parent,072,571,110,Average,75
GDS,parent,072,572,110,Average,75
GDS,parent,072,573,111,Average,77
GDS,parent,072,574,111,Average,77
GDS,parent,072,575,111,Average,77
GDS,parent,072,576,111,Average,77
GDS,parent,072,577,111,Average,77
GDS,parent,072,578,111,Average,77
GDS,parent,072,579,112,Average,79
GDS,parent,072,580,112,Average,79
GDS,parent,072,581,112,Average,79
GDS,parent,072,582,112,Average,79
GDS,parent,072,583,112,Average,79
GDS,parent,072,584,113,Average,81
GDS,parent,072,585,113,Average,81
GDS,parent,072,586,113,Average,81
GDS,parent,072,587,113,Average,81
GDS,parent,072,588,113,Average,81
GDS,parent,072,589,113,Average,81
GDS,parent,072,590,114,Average,82
GDS,parent,072,591,114,Average,82
GDS,parent,072,592,114,Average,82
GDS,parent,072,593,114,Average,82
GDS,parent,072,594,114,Average,82
GDS,parent,072,595,114,Average,82
GDS,parent,072,596,115,Average,84
GDS,parent,072,597,115,Average,84
GDS,parent,072,598,115,Average,84
GDS,parent,072,599,115,Average,84
GDS,parent,072,600,115,Average,84
GDS,parent,072,601,116,Above average,86
GDS,parent,072,602,116,Above average,86
GDS,parent,072,603,116,Above average,86
GDS,parent,072,604,116,Above average,86
GDS,parent,072,605,116,Above average,86
GDS,parent,072,606,116,Above average,86
GDS,parent,072,607,117,Above average,87
GDS,parent,072,608,117,Above average,87
GDS,parent,072,609,117,Above average,87
GDS,parent,072,610,117,Above average,87
GDS,parent,072,611,117,Above average,87
GDS,parent,072,612,117,Above average,87
GDS,parent,072,613,118,Above average,88
GDS,parent,072,614,118,Above average,88
GDS,parent,072,615,118,Above average,88
GDS,parent,072,616,118,Above average,88
GDS,parent,072,617,118,Above average,88
GDS,parent,072,618,119,Above average,90
GDS,parent,072,619,119,Above average,90
GDS,parent,072,620,119,Above average,90
GDS,parent,072,621,119,Above average,90
GDS,parent,072,622,119,Above average,90
GDS,parent,072,623,119,Above average,90
GDS,parent,072,624,120,Above average,91
GDS,parent,072,625,120,Above average,91
GDS,parent,072,626,120,Above average,91
GDS,parent,072,627,120,Above average,91
GDS,parent,072,628,120,Above average,91
GDS,parent,072,629,120,Above average,91
GDS,parent,072,630,121,Above average,92
GDS,parent,072,631,121,Above average,92
GDS,parent,072,632,121,Above average,92
GDS,parent,072,633,121,Above average,92
GDS,parent,072,634,121,Above average,92
GDS,parent,072,635,121,Above average,92
GDS,parent,072,636,122,Above average,93
GDS,parent,072,637,122,Above average,93
GDS,parent,072,638,122,Above average,93
GDS,parent,072,639,122,Above average,93
GDS,parent,072,640,122,Above average,93
GDS,parent,072,641,123,Above average,94
GDS,parent,072,642,123,Above average,94
GDS,parent,072,643,123,Above average,94
GDS,parent,072,644,123,Above average,94
GDS,parent,072,645,123,Above average,94
GDS,parent,072,646,123,Above average,94
GDS,parent,072,647,124,Above average,95
GDS,parent,072,648,124,Above average,95
GDS,parent,072,649,124,Above average,95
GDS,parent,072,650,124,Above average,95
GDS,parent,072,651,124,Above average,95
GDS,parent,072,652,124,Above average,95
GDS,parent,072,653,125,Above average,95
GDS,parent,072,654,125,Above average,95
GDS,parent,072,655,125,Above average,95
GDS,parent,072,656,125,Above average,95
GDS,parent,072,657,125,Above average,95
GDS,parent,072,658,126,Above average,96
GDS,parent,072,659,126,Above average,96
GDS,parent,072,660,126,Above average,96
GDS,parent,072,661,126,Above average,96
GDS,parent,072,662,126,Above average,96
GDS,parent,072,663,126,Above average,96
GDS,parent,072,664,127,Above average,96
GDS,parent,072,665,127,Above average,96
GDS,parent,072,666,127,Above average,96
GDS,parent,072,667,127,Above average,96
GDS,parent,072,668,127,Above average,96
GDS,parent,072,669,127,Above average,96
GDS,parent,072,670,128,Above average,97
GDS,parent,072,671,128,Above average,97
GDS,parent,072,672,128,Above average,97
GDS,parent,072,673,128,Above average,97
GDS,parent,072,674,128,Above average,97
GDS,parent,072,675,128,Above average,97
GDS,parent,072,676,129,Above average,97
GDS,parent,072,677,129,Above average,97
GDS,parent,072,678,129,Above average,97
GDS,parent,072,679,129,Above average,97
GDS,parent,072,680,129,Above average,97
GDS,parent,072,681,130,Above average,98
GDS,parent,072,682,130,Above average,98
GDS,parent,072,683,130,Above average,98
GDS,parent,072,684,130,Above average,98
GDS,parent,072,685,130,Above average,98
GDS,parent,072,686,130,Above average,98
GDS,parent,072,687,131,Well above average,98
GDS,parent,072,688,131,Well above average,98
GDS,parent,072,689,131,Well above average,98
GDS,parent,072,690,131,Well above average,98
GDS,parent,072,691,131,Well above average,98
GDS,parent,072,692,131,Well above average,98
GDS,parent,072,693,132,Well above average,98
GDS,parent,072,694,132,Well above average,98
GDS,parent,072,695,132,Well above average,98
GDS,parent,072,696,132,Well above average,98
GDS,parent,072,697,132,Well above average,98
GDS,parent,072,698,133,Well above average,99
GDS,parent,072,699,133,Well above average,99
GDS,parent,072,700,133,Well above average,99
GDS,parent,072,701,133,Well above average,99
GDS,parent,072,702,133,Well above average,99
GDS,parent,072,703,133,Well above average,99
GDS,parent,072,704,134,Well above average,99
GDS,parent,072,705,134,Well above average,99
GDS,parent,072,706,134,Well above average,99
GDS,parent,072,707,134,Well above average,99
GDS,parent,072,708,134,Well above average,99
GDS,parent,072,709,134,Well above average,99
GDS,parent,072,710,135,Well above average,99
GDS,parent,072,711,135,Well above average,99
GDS,parent,072,712,135,Well above average,99
GDS,parent,072,713,135,Well above average,99
GDS,parent,072,714,135,Well above average,99
GDS,parent,072,715,136,Well above average,99
GDS,parent,072,716,136,Well above average,99
GDS,parent,072,717,136,Well above average,99
GDS,parent,072,718,136,Well above average,99
GDS,parent,072,719,136,Well above average,99
GDS,parent,072,720,136,Well above average,99
GDS,parent,072,721,137,Well above average,99
GDS,parent,072,722,137,Well above average,99
GDS,parent,072,723,137,Well above average,99
GDS,parent,072,724,137,Well above average,99
GDS,parent,072,725,137,Well above average,99
GDS,parent,072,726,137,Well above average,99
GDS,parent,072,727,138,Well above average,99
GDS,parent,072,728,138,Well above average,99
GDS,parent,072,729,138,Well above average,99
GDS,parent,072,730,138,Well above average,99
GDS,parent,072,731,138,Well above average,99
GDS,parent,072,732,138,Well above average,99
GDS,parent,072,733,139,Well above average,99.5
GDS,parent,072,734,139,Well above average,99.5
GDS,parent,072,735,139,Well above average,99.5
GDS,parent,072,736,139,Well above average,99.5
GDS,parent,072,737,139,Well above average,99.5
GDS,parent,072,738,140,Well above average,99.6
GDS,parent,072,739,140,Well above average,99.6
GDS,parent,072,740,140,Well above average,99.6
GDS,parent,072,741,140,Well above average,99.6
GDS,parent,072,742,140,Well above average,99.6
GDS,parent,072,743,140,Well above average,99.6
GDS,parent,072,744,141,Well above average,99.7
GDS,parent,072,745,141,Well above average,99.7
GDS,parent,072,746,141,Well above average,99.7
GDS,parent,072,747,141,Well above average,99.7
GDS,parent,072,748,141,Well above average,99.7
GDS,parent,072,749,141,Well above average,99.7
GDS,parent,072,750,142,Well above average,99.7
GDS,parent,072,751,142,Well above average,99.7
GDS,parent,072,752,142,Well above average,99.7
GDS,parent,072,753,142,Well above average,99.7
GDS,parent,072,754,142,Well above average,99.7
GDS,parent,072,755,143,Well above average,99.8
GDS,parent,072,756,143,Well above average,99.8
GDS,parent,072,757,143,Well above average,99.8
GDS,parent,072,758,143,Well above average,99.8
GDS,parent,072,759,143,Well above average,99.8
GDS,parent,072,760,143,Well above average,99.8
GDS,parent,072,761,144,Well above average,99.8
GDS,parent,072,762,144,Well above average,99.8
GDS,parent,072,763,144,Well above average,99.8
GDS,parent,072,764,144,Well above average,99.8
GDS,parent,072,765,144,Well above average,99.8
GDS,parent,072,766,144,Well above average,99.8
GDS,parent,072,767,145,Well above average,99.9
GDS,parent,072,768,145,Well above average,99.9
GDS,parent,072,769,145,Well above average,99.9
GDS,parent,072,770,145,Well above average,99.9
GDS,parent,072,771,145,Well above average,99.9
GDS,parent,072,772,145,Well above average,99.9
GDS,parent,072,773,146,Well above average,99.9
GDS,parent,072,774,146,Well above average,99.9
GDS,parent,072,775,146,Well above average,99.9
GDS,parent,072,776,146,Well above average,99.9
GDS,parent,072,777,146,Well above average,99.9
GDS,parent,072,778,147,Well above average,99.9
GDS,parent,072,779,147,Well above average,99.9
GDS,parent,072,780,147,Well above average,99.9
GDS,parent,072,781,147,Well above average,99.9
GDS,parent,072,782,147,Well above average,99.9
GDS,parent,072,783,147,Well above average,99.9
GDS,parent,072,784,148,Well above average,99.9
GDS,parent,072,785,148,Well above average,99.9
GDS,parent,072,786,148,Well above average,99.9
GDS,parent,072,787,148,Well above average,99.9
GDS,parent,072,788,148,Well above average,99.9
GDS,parent,072,789,148,Well above average,99.9
GDS,parent,072,790,149,Well above average,99.9
GDS,parent,072,791,149,Well above average,99.9
GDS,parent,072,792,149,Well above average,99.9
GDS,parent,072,793,149,Well above average,99.9
GDS,parent,072,794,149,Well above average,99.9
GDS,parent,072,795,150,Well above average,>99.9
GDS,parent,072,796,150,Well above average,>99.9
GDS,parent,072,797,150,Well above average,>99.9
GDS,parent,072,798,150,Well above average,>99.9
GDS,parent,072,799,150,Well above average,>99.9
GDS,parent,072,800,150,Well above average,>99.9
GDS,parent,078,211,47,Delayed,<0.1
GDS,parent,078,212,47,Delayed,<0.1
GDS,parent,078,213,48,Delayed,<0.1
GDS,parent,078,214,48,Delayed,<0.1
GDS,parent,078,215,48,Delayed,<0.1
GDS,parent,078,216,48,Delayed,<0.1
GDS,parent,078,217,48,Delayed,<0.1
GDS,parent,078,218,48,Delayed,<0.1
GDS,parent,078,219,49,Delayed,<0.1
GDS,parent,078,220,49,Delayed,<0.1
GDS,parent,078,221,49,Delayed,<0.1
GDS,parent,078,222,49,Delayed,<0.1
GDS,parent,078,223,49,Delayed,<0.1
GDS,parent,078,224,49,Delayed,<0.1
GDS,parent,078,225,50,Delayed,<0.1
GDS,parent,078,226,50,Delayed,<0.1
GDS,parent,078,227,50,Delayed,<0.1
GDS,parent,078,228,50,Delayed,<0.1
GDS,parent,078,229,50,Delayed,<0.1
GDS,parent,078,230,51,Delayed,0.1
GDS,parent,078,231,51,Delayed,0.1
GDS,parent,078,232,51,Delayed,0.1
GDS,parent,078,233,51,Delayed,0.1
GDS,parent,078,234,51,Delayed,0.1
GDS,parent,078,235,51,Delayed,0.1
GDS,parent,078,236,52,Delayed,0.1
GDS,parent,078,237,52,Delayed,0.1
GDS,parent,078,238,52,Delayed,0.1
GDS,parent,078,239,52,Delayed,0.1
GDS,parent,078,240,52,Delayed,0.1
GDS,parent,078,241,52,Delayed,0.1
GDS,parent,078,242,53,Delayed,0.1
GDS,parent,078,243,53,Delayed,0.1
GDS,parent,078,244,53,Delayed,0.1
GDS,parent,078,245,53,Delayed,0.1
GDS,parent,078,246,53,Delayed,0.1
GDS,parent,078,247,53,Delayed,0.1
GDS,parent,078,248,54,Delayed,0.1
GDS,parent,078,249,54,Delayed,0.1
