PHYscore,ADPscore,SOCscore,COGscore,COMscore,TOTALscore,PHYscoreP,ADPscoreP,SOCscoreP,COGscoreP,COMscoreP,TOTALscoreP,PHYscoreT,ADPscoreT,SOCscoreT,COGscoreT,COMscoreT,TOTALscoreT,PHYscoreCR,ADPscoreCR,SOCscoreCR,COGscoreCR,COMscoreCR,TOTALscoreCR,ID,agestrat
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,28,21,23,27,24,123,102012,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,30,27,23,30,27,137,102013,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,14,11,10,11,11,57,102014,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,33,30,31,41,28,163,102019,204
37,41,36,42,34,190, , , , , , , , , , , , ,19,15,12,9,9,64,104027,204
34,36,21,30,24,145,34,36,24,29,25,148,34,35,32,35,31,167,24,23,12,16,20,95,105027,204
35,32,26,33,29,155, , , , , , ,34,37,28,38,26,163,25,26,18,26,23,118,105030,204
37,37,33,42,33,182, , , , , , ,34,38,35,42,29,178,37,36,28,35,28,164,107001,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180,27,25,18,27,23,120,107009,204
37,41,35,42,34,189, , , , , , ,34,38,35,40,31,178,36,35,23,35,25,154,107015,204
36,41,36,42,34,189, , , , , , ,34,38,34,42,30,178,37,27,8,33,25,130,107060,204
37,36,32,42,34,181,35,39,35,41,33,183,29,34,27,41,30,161,24,22,18,24,21,109,109001,204
37,41,36,42,34,190,37,41,32,42,33,185,34,38,35,42,31,180, , , , , , ,109039,204
37,41,34,42,34,188, , , , , , ,34,38,35,42,31,180, , , , , , ,109058,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,109071,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112037,204
35,41,34,42,34,186, , , , , , , , , , , , , , , , , , ,113003,204
36,39,36,42,34,187, , , , , , , , , , , , , , , , , , ,115014,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116047,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116052,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116053,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116064,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116065,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116074,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116075,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,116076,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123066,204
37,41,36,42,34,190, , , , , , , , , , , , , , , , , , ,135016,204
37,41,36,42,34,190, , , , , , , , , , , , , , , , , , ,135018,204
35,40,34,42,33,184, , , , , , , , , , , , , , , , , , ,135025,204
37,41,35,42,34,189, , , , , , , , , , , , , , , , , , ,138006,204
37,41,33,42,34,187,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,154001,204
37,41,36,40,34,188,34,39,33,42,30,178, , , , , , , , , , , , ,154004,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,154007,204
37,41,35,41,34,188,37,41,34,42,34,188, , , , , , , , , , , , ,154008,204
36,41,36,42,34,189,37,41,36,42,34,190, , , , , , , , , , , , ,154011,204
37,41,36,42,34,190,33,35,32,42,32,174, , , , , , , , , , , , ,154012,204
37,41,36,42,33,189,37,41,36,42,34,190, , , , , , , , , , , , ,154013,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,154014,204
37,41,36,42,34,190,37,41,36,42,34,190, , , , , , , , , , , , ,154015,204
37,40,36,42,34,189,37,41,36,42,34,190, , , , , , , , , , , , ,154016,204
37,41,36,42,34,190,37,41,36,42,34,190, , , , , , , , , , , , ,154019,204
36,41,31,42,34,184,33,38,32,41,34,178, , , , , , , , , , , , ,154020,204
37,40,36,42,34,189,37,39,34,41,34,185, , , , , , , , , , , , ,154023,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,154026,204
37,41,36,42,34,190,37,41,36,42,34,190, , , , , , , , , , , , ,154027,204
37,41,34,42,34,188,37,41,34,42,34,188,34,37,29,42,28,170,26,23,17,16,14,96,101004,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,34,32,27,27,28,148,102016,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,24,21,5,13,14,77,102025,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,1,3,5,4,3,16,102028,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,20,18,13,11,12,74,102030,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,26,19,14,20,20,99,102031,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,12,15,11,25,14,77,102038,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,18,23,19,15,19,94,102039,204
37,40,36,42,34,189, , , , , , , , , , , , ,29,26,24,23,22,124,104041,204
27,32,23,30,23,135,23,32,25,36,31,147,31,36,30,36,31,164,32,30,15,26,24,127,105026,204
37,41,36,42,34,190, , , , , , ,32,38,34,41,31,176,17,13,10,14,18,72,107002,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180,31,36,13,34,24,138,107011,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180,22,20,6,15,9,72,107012,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,30,179,35,33,23,25,23,139,107013,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180,10,6,10,5,7,38,107053,204
36,40,35,41,34,186, , , , , , ,32,38,31,39,31,171,9,11,11,8,11,50,107059,204
36,41,35,42,34,188, , , , , , , , , , , , ,37,39,36,41,34,187,108019,204
37,40,36,42,34,189,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,109024,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,109036,204
37,41,36,42,34,190,37,41,33,42,34,187,34,38,35,42,31,180, , , , , , ,109040,204
37,38,27,41,34,177, , , , , , ,34,38,34,42,31,179, , , , , , ,109072,204
37,41,34,42,34,188, , , , , , ,34,37,34,41,31,177, , , , , , ,109076,204
37,41,35,42,34,189, , , , , , ,34,38,35,42,31,180, , , , , , ,111016,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,111040,204
37,41,34,42,34,188, , , , , , ,34,36,35,42,31,178, , , , , , ,112005,204
37,38,33,42,34,184, , , , , , ,34,38,35,42,31,180, , , , , , ,112014,204
37,38,32,40,33,180, , , , , , ,34,38,35,42,31,180, , , , , , ,112015,204
37,41,36,42,34,190, , , , , , ,34,38,35,40,31,178, , , , , , ,112016,204
37,41,34,42,34,188, , , , , , ,34,38,35,42,31,180, , , , , , ,112019,204
37,39,35,42,34,187, , , , , , ,34,38,35,42,31,180, , , , , , ,112028,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112048,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112049,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112054,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112057,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112058,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112059,204
37,41,36,42,34,190, , , , , , ,34,38,34,42,31,179, , , , , , ,112060,204
37,41,35,42,34,189, , , , , , ,34,38,35,42,31,180, , , , , , ,112061,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112063,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112064,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112065,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112066,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112073,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112074,204
29,37,28,37,29,160, , , , , , , , , , , , , , , , , , ,113001,204
37,41,35,42,33,188, , , , , , , , , , , , , , , , , , ,115125,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,116030,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,120010,204
37,41,36,42,34,190, , , , , , ,34,38,34,41,31,178, , , , , , ,123001,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123004,204
34,39,36,42,34,185, , , , , , ,34,38,35,42,31,180, , , , , , ,123011,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123016,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123030,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123044,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123045,204
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,131033,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,41,31,179, , , , , , ,302010,204
36,35,26,41,33,171,37,34,27,37,25,160,34,35,32,42,30,173, , , , , , ,508007,204
37,41,36,42,34,190,37,41,36,42,34,190,34,35,33,41,31,174, , , , , , ,529018,204
37,41,36,42,34,190,37,41,35,42,33,188,34,38,20,42,31,165, , , , , , ,529020,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,529021,204
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,529024,204
33,38,36,41,34,182,28,38,19,41,30,156,31,35,26,40,28,160, , , , , , ,601011,204
37,41,36,42,34,190,37,41,35,42,34,189,34,36,35,42,31,178,19,13,13,15,12,72,101005,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,24,15,11,20,16,86,101012,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,30,30,19,29,25,133,102022,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,16,16,6,8,10,56,102027,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,32,25,16,25,21,119,102032,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,26,24,24,35,27,136,102040,156
37,41,34,42,34,188, , , , , , , , , , , , ,24,22,14,17,23,100,104043,156
34,36,27,38,26,161,31,34,25,35,23,148,32,34,24,42,26,158,29,29,23,36,24,141,105022,156
37,41,35,42,34,189, , , , , , ,34,38,35,42,31,180,14,15,11,13,15,68,107007,156
37,40,36,42,33,188, , , , , , ,34,38,28,38,31,169,24,25,18,27,23,117,107017,156
37,39,34,42,32,184, , , , , , ,34,38,35,42,31,180,16,13,5,7,5,46,107028,156
36,41,33,39,31,180, , , , , , ,34,38,34,42,31,179,6,12,25,38,23,104,107056,156
37,40,29,41,34,181, , , , , , ,32,38,35,42,31,178,16,28,32,39,30,145,107057,156
36,41,32,42,33,184, , , , , , ,33,38,34,42,31,178,22,26,30,35,23,136,107058,156
37,41,36,42,34,190, , , , , , , , , , , , ,37,41,34,42,33,187,108002,156
37,41,35,42,34,189, , , , , , , , , , , , ,32,38,35,41,34,180,108044,156
37,37,28,40,28,170, , , , , , ,34,37,34,42,31,178, , , , , , ,109031,156
37,40,34,42,34,187,36,38,34,42,34,184,34,38,35,42,31,180, , , , , , ,109044,156
36,41,29,42,34,182, , , , , , ,34,38,35,42,31,180, , , , , , ,109056,156
36,38,32,42,34,182, , , , , , ,34,35,34,42,31,176, , , , , , ,109057,156
37,40,36,42,34,189, , , , , , ,34,38,34,42,31,179, , , , , , ,109075,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,111026,156
37,41,36,42,34,190, , , , , , ,34,37,31,40,31,173, , , , , , ,112029,156
37,41,36,37,34,185, , , , , , ,34,38,35,42,31,180, , , , , , ,112039,156
37,41,35,42,34,189, , , , , , ,34,38,35,42,31,180, , , , , , ,112043,156
37,41,36,42,34,190, , , , , , ,33,38,29,41,31,172, , , , , , ,112055,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112072,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112075,156
35,41,35,42,33,186, , , , , , , , , , , , , , , , , , ,113002,156
36,40,33,41,32,182, , , , , , , , , , , , , , , , , , ,115005,156
36,39,36,42,34,187, , , , , , ,33,38,35,42,31,179, , , , , , ,115013,156
37,40,33,42,34,186, , , , , , , , , , , , , , , , , , ,115039,156
37,41,36,42,34,190, , , , , , , , , , , , , , , , , , ,115041,156
37,41,36,42,34,190, , , , , , , , , , , , , , , , , , ,115042,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,116023,156
37,41,36,42,34,190,37,41,36,41,34,189,34,38,35,42,31,180, , , , , , ,116029,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,41,31,179, , , , , , ,116032,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,116034,156
37,41,36,41,34,189,37,41,36,42,34,190,34,38,35,42,31,180, , , , , , ,116035,156
37,41,35,42,34,189,37,41,35,42,34,189,34,38,33,42,31,178, , , , , , ,118003,156
37,41,35,42,34,189,35,41,36,42,34,188,34,38,34,42,31,179, , , , , , ,120009,156
37,41,35,42,34,189, , , , , , ,33,37,31,41,31,173, , , , , , ,121002,156
37,41,36,42,34,190, , , , , , ,34,37,32,42,30,175, , , , , , ,121003,156
37,41,36,42,33,189, , , , , , ,34,38,35,42,31,180, , , , , , ,123005,156
36,38,35,42,34,185, , , , , , ,34,36,35,41,31,177, , , , , , ,123017,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123020,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123022,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123024,156
37,41,34,42,34,188, , , , , , ,34,38,34,42,31,179, , , , , , ,123025,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123028,156
37,41,35,42,34,189, , , , , , ,34,38,35,42,31,180, , , , , , ,123031,156
37,41,36,42,34,190, , , , , , ,31,34,32,39,31,167, , , , , , ,151001,156
32,36,24,36,31,159, , , , , , ,32,34,30,42,30,168, , , , , , ,505015,156
37,38,32,42,32,181,37,37,31,41,33,179,33,33,24,39,24,153, , , , , , ,508005,156
37,40,34,39,30,180, , , , , , ,34,35,34,33,25,161, , , , , , ,510016,156
37,39,30,42,33,181, , , , , , ,34,35,29,42,30,170, , , , , , ,517010,156
32,34,22,36,27,151,28,33,19,36,31,147,33,38,33,41,31,176, , , , , , ,601002,156
25,28,20,32,26,131, , , , , , ,34,35,27,41,30,167, , , , , , ,601007,156
37,33,16,33,18,137, , , , , , , , , , , , , , , , , , ,607006,156
37,41,36,41,34,189,37,41,36,42,34,190,33,37,31,42,28,171,22,20,13,19,17,91,101006,156
37,41,36,42,34,190,37,41,36,42,32,188,33,36,32,42,31,174,20,20,11,18,13,82,101011,156
37,41,36,42,34,190,37,41,36,42,34,190, , , , , , ,34,36,27,38,26,161,101022,156
37,40,35,42,34,188,37,41,35,42,34,189,34,38,34,42,31,179,27,32,23,30,23,135,101026,156
37,41,35,42,34,189,37,41,35,42,34,189,34,38,35,42,31,180,30,25,22,28,28,133,102015,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,34,38,22,41,28,163,102017,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,30,23,28,27,27,135,102020,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,32,28,30,33,28,151,102021,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,19,22,21,19,20,101,102024,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,26,25,7,36,18,112,102026,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,11,7,13,7,10,48,102034,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,8,8,10,9,12,47,102035,156
37,41,34,42,32,186, , , , , , ,34,38,34,42,31,179,18,20,22,23,20,103,104001,156
37,37,31,38,30,173, , , , , , ,33,34,25,40,28,160,24,19,9,12,17,81,104026,156
36,41,34,41,32,184, , , , , , ,34,35,35,42,31,177,23,22,16,22,23,106,107003,156
36,37,31,41,31,176, , , , , , ,32,28,26,38,31,155,31,26,18,25,23,123,107005,156
37,39,27,42,32,177, , , , , , ,34,38,35,42,31,180,30,26,22,32,22,132,107010,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180,35,35,24,33,25,152,107014,156
37,41,36,42,34,190, , , , , , ,34,36,30,39,31,170,34,38,26,33,23,154,107018,156
37,40,33,40,34,184, , , , , , ,34,38,35,42,31,180,37,38,31,34,28,168,107022,156
36,37,34,41,32,180, , , , , , ,34,38,35,42,31,180,32,26,22,24,22,126,107023,156
37,40,35,38,33,183, , , , , , ,34,38,35,42,31,180,24,12,8,6,8,58,107024,156
34,41,31,38,32,176, , , , , , ,34,38,35,42,31,180,11,6,2,3,3,25,107025,156
36,41,35,40,29,181, , , , , , ,34,38,35,42,31,180,37,38,28,42,33,178,107029,156
33,41,36,37,32,179, , , , , , ,34,38,35,42,31,180,37,36,32,36,25,166,107031,156
34,41,35,42,34,186, , , , , , ,34,38,35,42,31,180,35,34,28,28,25,150,107033,156
36,40,36,41,33,186, , , , , , ,31,38,35,42,31,177,36,32,25,35,29,157,107044,156
37,41,35,42,33,188, , , , , , ,32,38,35,42,31,178,37,37,32,35,29,170,107045,156
37,41,35,42,33,188, , , , , , ,34,38,34,41,31,178,37,37,24,39,28,165,107047,156
37,39,35,42,34,187, , , , , , , , , , , , ,37,39,35,42,34,187,108012,156
37,40,33,42,34,186, , , , , , , , , , , , ,37,38,35,40,34,184,108023,156
37,40,33,42,34,186, , , , , , , , , , , , ,26,36,28,39,27,156,108042,156
36,36,36,41,34,183,37,39,35,41,34,186,34,36,33,41,31,175, , , , , , ,109011,156
35,39,36,41,33,184,37,41,36,42,34,190,34,37,35,42,31,179, , , , , , ,109017,156
37,41,36,42,34,190,37,41,33,42,34,187,34,38,35,42,31,180, , , , , , ,109041,156
33,31,33,41,31,169,35,36,33,41,33,178,32,36,33,41,30,172, , , , , , ,109045,156
37,41,36,42,34,190,37,40,35,42,34,188,33,38,35,42,31,179, , , , , , ,109062,156
37,38,35,41,34,185, , , , , , ,34,37,35,42,31,179, , , , , , ,109070,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,109077,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,109083,156
35,41,35,42,31,184, , , , , , ,31,33,33,41,29,167, , , , , , ,109102,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,30,179, , , , , , ,111015,156
37,38,35,42,34,186, , , , , , ,34,38,35,42,31,180, , , , , , ,111018,156
37,40,31,42,32,182, , , , , , ,34,36,19,41,28,158, , , , , , ,111033,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,111041,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112027,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,112062,156
36,41,34,42,34,187, , , , , , ,34,38,35,42,31,180, , , , , , ,115004,156
36,38,35,41,34,184, , , , , , ,34,34,32,42,31,173, , , , , , ,115012,156
37,38,31,42,34,182, , , , , , ,34,37,35,42,31,179, , , , , , ,115038,156
37,41,35,42,32,187, , , , , , , , , , , , , , , , , , ,115045,156
37,41,34,42,33,187, , , , , , , , , , , , , , , , , , ,115124,156
37,41,36,41,34,189,37,40,36,42,34,189,34,38,35,42,31,180, , , , , , ,118007,156
37,41,36,41,34,189, , , , , , ,34,37,34,42,31,178, , , , , , ,123003,156
37,39,36,42,34,188, , , , , , ,34,38,35,42,31,180, , , , , , ,123012,156
37,41,35,42,34,189, , , , , , ,34,38,35,42,31,180, , , , , , ,123013,156
37,41,36,42,34,190, , , , , , ,34,38,35,42,31,180, , , , , , ,123018,156
37,40,36,42,34,189, , , , , , ,34,38,35,42,31,180, , , , , , ,123036,156
37,40,36,42,34,189, , , , , , ,34,38,34,42,30,178, , , , , , ,151004,156
34,40,33,42,31,180, , , , , , , , , , , , , , , , , , ,211022,156
37,36,29,40,33,175,37,39,34,42,34,186,34,35,34,42,31,176, , , , , , ,508017,156
37,38,34,40,29,178,35,40,30,42,33,180,34,35,34,37,27,167, , , , , , ,508029,156
37,39,31,38,32,177, , , , , , ,33,37,33,35,25,163, , , , , , ,510009,156
37,39,29,42,33,180, , , , , , ,34,35,27,42,30,168, , , , , , ,517007,156
37,39,35,42,34,187, , , , , , ,34,36,34,42,31,177, , , , , , ,517022,156
37,38,33,37,30,175, , , , , , ,34,35,33,36,29,167, , , , , , ,517024,156
37,41,11,41,31,161,37,41,21,42,31,172,34,38,12,42,31,157, , , , , , ,529010,156
37,33,31,34,22,157, , , , , , ,34,32,25,33,22,146, , , , , , ,600002,156
37,34,30,37,26,164, , , , , , ,34,32,33,38,25,162, , , , , , ,600003,156
37,41,36,42,34,190,37,41,36,42,34,190,34,38,35,42,31,180,36,35,34,41,28,174,102018,132
37,38,36,42,34,187, , , , , , ,34,36,29,40,28,167,37,39,34,40,30,180,107004,132
37,41,36,41,34,189, , , , , , ,34,38,32,41,29,174,34,37,28,37,28,164,107016,132
37,41,36,41,34,189, , , , , , ,34,38,34,42,31,179,37,38,35,39,31,180,107026,132
36,40,32,35,32,175, , , , , , ,34,38,35,42,31,180,37,35,35,30,28,165,107027,132
37,37,36,41,34,185, , , , , , ,34,38,35,42,31,180,37,37,32,41,29,176,107030,132
37,38,22,42,33,172, , , , , , ,34,38,35,42,31,180,37,39,32,42,34,184,107032,132
